user_id,train_movies
225,"Movie name: ""Right Stuff, The (1983)"", Movie Genre: Drama Rating: 4,
Movie name: ""Jerry Maguire (1996)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""North by Northwest (1959)"", Movie Genre: Comedy, Thriller Rating: 5,
Movie name: ""Mr. Smith Goes to Washington (1939)"", Movie Genre: Drama Rating: 5,
Movie name: ""Shawshank Redemption, The (1994)"", Movie Genre: Drama Rating: 4,
Movie name: ""Sound of Music, The (1965)"", Movie Genre: Musical Rating: 2,
Movie name: ""Empire Strikes Back, The (1980)"", Movie Genre: Action, Adventure, Drama, Romance, Sci-Fi, War Rating: 5,
Movie name: ""Cinderella (1950)"", Movie Genre: Animation, Children's, Musical Rating: 5,
Movie name: ""East of Eden (1955)"", Movie Genre: Drama Rating: 4,
Movie name: ""8 Seconds (1994)"", Movie Genre: Drama Rating: 4"
290,"Movie name: ""Sleepless in Seattle (1993)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Sound of Music, The (1965)"", Movie Genre: Musical Rating: 5,
Movie name: ""Star Wars (1977)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 5,
Movie name: ""Top Gun (1986)"", Movie Genre: Action, Romance Rating: 4,
Movie name: ""Young Frankenstein (1974)"", Movie Genre: Comedy, Horror Rating: 3,
Movie name: ""Wizard of Oz, The (1939)"", Movie Genre: Adventure, Children's, Drama, Musical Rating: 3,
Movie name: ""Speed (1994)"", Movie Genre: Action, Romance, Thriller Rating: 3,
Movie name: ""Jurassic Park (1993)"", Movie Genre: Action, Adventure, Sci-Fi Rating: 4,
Movie name: ""Mrs. Doubtfire (1993)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Star Trek: First Contact (1996)"", Movie Genre: Action, Adventure, Sci-Fi Rating: 4"
97,"Movie name: ""Sting, The (1973)"", Movie Genre: Comedy, Crime Rating: 3,
Movie name: ""Star Trek: The Wrath of Khan (1982)"", Movie Genre: Action, Adventure, Sci-Fi Rating: 5,
Movie name: ""Star Trek: First Contact (1996)"", Movie Genre: Action, Adventure, Sci-Fi Rating: 5,
Movie name: ""Body Snatchers (1993)"", Movie Genre: Horror, Sci-Fi, Thriller Rating: 5,
Movie name: ""Blade Runner (1982)"", Movie Genre: Film-Noir, Sci-Fi Rating: 5,
Movie name: ""Some Like It Hot (1959)"", Movie Genre: Comedy, Crime Rating: 5,
Movie name: ""Maltese Falcon, The (1941)"", Movie Genre: Film-Noir, Mystery Rating: 3,
Movie name: ""Silence of the Lambs, The (1991)"", Movie Genre: Drama, Thriller Rating: 4,
Movie name: ""Star Wars (1977)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 5,
Movie name: ""Haunted World of Edward D. Wood Jr., The (1995)"", Movie Genre: Documentary Rating: 5"
157,"Movie name: ""Sabrina (1995)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Birdcage, The (1996)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Fifth Element, The (1997)"", Movie Genre: Action, Sci-Fi Rating: 1,
Movie name: ""Mission: Impossible (1996)"", Movie Genre: Action, Adventure, Mystery Rating: 3,
Movie name: ""Feeling Minnesota (1996)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Emma (1996)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Saint, The (1997)"", Movie Genre: Action, Romance, Thriller Rating: 2,
Movie name: ""Swingers (1996)"", Movie Genre: Comedy, Drama Rating: 5,
Movie name: ""Godfather, The (1972)"", Movie Genre: Action, Crime, Drama Rating: 5,
Movie name: ""Heat (1995)"", Movie Genre: Action, Crime, Thriller Rating: 5"
181,"Movie name: ""Curdled (1996)"", Movie Genre: Crime Rating: 1,
Movie name: ""Mirror Has Two Faces, The (1996)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Mimic (1997)"", Movie Genre: Sci-Fi, Thriller Rating: 2,
Movie name: ""Love Jones (1997)"", Movie Genre: Romance Rating: 1,
Movie name: ""Four Rooms (1995)"", Movie Genre: Thriller Rating: 2,
Movie name: ""Kicked in the Head (1997)"", Movie Genre: Comedy, Drama Rating: 1,
Movie name: ""Once Upon a Time... When We Were Colored (1995)"", Movie Genre: Drama Rating: 1,
Movie name: ""Crash (1996)"", Movie Genre: Drama, Thriller Rating: 2,
Movie name: ""Smile Like Yours, A (1997)"", Movie Genre: Comedy, Romance Rating: 1,
Movie name: ""Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"", Movie Genre: Drama, Romance Rating: 1"
278,"Movie name: ""Rear Window (1954)"", Movie Genre: Mystery, Thriller Rating: 5,
Movie name: ""Wings of the Dove, The (1997)"", Movie Genre: Drama, Romance, Thriller Rating: 4,
Movie name: ""In & Out (1997)"", Movie Genre: Comedy Rating: 2,
Movie name: ""Silence of the Lambs, The (1991)"", Movie Genre: Drama, Thriller Rating: 4,
Movie name: ""Big Sleep, The (1946)"", Movie Genre: Film-Noir, Mystery Rating: 5,
Movie name: ""Wag the Dog (1997)"", Movie Genre: Comedy, Drama Rating: 4,
Movie name: ""Braveheart (1995)"", Movie Genre: Action, Drama, War Rating: 5,
Movie name: ""Full Monty, The (1997)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Princess Bride, The (1987)"", Movie Genre: Action, Adventure, Comedy, Romance Rating: 5,
Movie name: ""Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"", Movie Genre: Drama, Romance Rating: 5"
276,"Movie name: ""Speechless (1994)"", Movie Genre: Comedy, Romance Rating: 1,
Movie name: ""Tales from the Hood (1995)"", Movie Genre: Comedy, Horror Rating: 3,
Movie name: ""Outbreak (1995)"", Movie Genre: Action, Drama, Thriller Rating: 3,
Movie name: ""Murder at 1600 (1997)"", Movie Genre: Mystery, Thriller Rating: 3,
Movie name: ""Pete's Dragon (1977)"", Movie Genre: Adventure, Animation, Children's, Musical Rating: 3,
Movie name: ""GoldenEye (1995)"", Movie Genre: Action, Adventure, Thriller Rating: 4,
Movie name: ""Dead Man (1995)"", Movie Genre: Western Rating: 4,
Movie name: ""Priest (1994)"", Movie Genre: Drama Rating: 3,
Movie name: ""Bedknobs and Broomsticks (1971)"", Movie Genre: Adventure, Children's, Musical Rating: 3,
Movie name: ""To Wong Foo, Thanks for Everything! Julie Newmar (1995)"", Movie Genre: Comedy Rating: 3"
7,"Movie name: ""Crumb (1994)"", Movie Genre: Documentary Rating: 4,
Movie name: ""Vertigo (1958)"", Movie Genre: Mystery, Thriller Rating: 4,
Movie name: ""Jackie Chan's First Strike (1996)"", Movie Genre: Action Rating: 4,
Movie name: ""Adventures of Priscilla, Queen of the Desert, The (1994)"", Movie Genre: Comedy, Drama Rating: 4,
Movie name: ""Return of the Pink Panther, The (1974)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Duck Soup (1933)"", Movie Genre: Comedy, War Rating: 3,
Movie name: ""Bringing Up Baby (1938)"", Movie Genre: Comedy Rating: 4,
Movie name: ""East of Eden (1955)"", Movie Genre: Drama Rating: 5,
Movie name: ""High Noon (1952)"", Movie Genre: Western Rating: 5,
Movie name: ""Quiet Man, The (1952)"", Movie Genre: Comedy, Romance Rating: 5"
10,"Movie name: ""French Twist (Gazon maudit) (1995)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Sabrina (1954)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Brazil (1985)"", Movie Genre: Sci-Fi Rating: 3,
Movie name: ""Laura (1944)"", Movie Genre: Crime, Film-Noir, Mystery Rating: 5,
Movie name: ""Twelve Monkeys (1995)"", Movie Genre: Drama, Sci-Fi Rating: 4,
Movie name: ""Fargo (1996)"", Movie Genre: Crime, Drama, Thriller Rating: 5,
Movie name: ""Smoke (1995)"", Movie Genre: Drama Rating: 3,
Movie name: ""Sunset Blvd. (1950)"", Movie Genre: Film-Noir Rating: 5,
Movie name: ""Secrets & Lies (1996)"", Movie Genre: Drama Rating: 5,
Movie name: ""Bonnie and Clyde (1967)"", Movie Genre: Crime, Drama Rating: 5"
284,"Movie name: ""Fly Away Home (1996)"", Movie Genre: Adventure, Children's Rating: 4,
Movie name: ""Murder at 1600 (1997)"", Movie Genre: Mystery, Thriller Rating: 3,
Movie name: ""Full Monty, The (1997)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Ice Storm, The (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Oscar & Lucinda (1997)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Contact (1997)"", Movie Genre: Drama, Sci-Fi Rating: 4,
Movie name: ""George of the Jungle (1997)"", Movie Genre: Children's, Comedy Rating: 2,
Movie name: ""Mad City (1997)"", Movie Genre: Action, Drama Rating: 3,
Movie name: ""I Know What You Did Last Summer (1997)"", Movie Genre: Horror, Mystery, Thriller Rating: 3,
Movie name: ""Titanic (1997)"", Movie Genre: Action, Drama, Romance Rating: 3"
201,"Movie name: ""Trigger Effect, The (1996)"", Movie Genre: Drama, Thriller Rating: 2,
Movie name: ""Nightmare on Elm Street, A (1984)"", Movie Genre: Horror Rating: 4,
Movie name: ""Unhook the Stars (1996)"", Movie Genre: Drama Rating: 1,
Movie name: ""Kicking and Screaming (1995)"", Movie Genre: Comedy, Drama Rating: 1,
Movie name: ""Addiction, The (1995)"", Movie Genre: Horror Rating: 4,
Movie name: ""Once Upon a Time in America (1984)"", Movie Genre: Crime, Drama, Thriller Rating: 3,
Movie name: ""Naked (1993)"", Movie Genre: Drama Rating: 2,
Movie name: ""Good Will Hunting (1997)"", Movie Genre: Drama Rating: 3,
Movie name: ""What Happened Was... (1994)"", Movie Genre: Comedy, Drama, Romance Rating: 4,
Movie name: ""Unforgiven (1992)"", Movie Genre: Western Rating: 5"
287,"Movie name: ""Cop Land (1997)"", Movie Genre: Crime, Drama, Mystery Rating: 5,
Movie name: ""Toy Story (1995)"", Movie Genre: Animation, Children's, Comedy Rating: 5,
Movie name: ""Down Periscope (1996)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Lost World: Jurassic Park, The (1997)"", Movie Genre: Action, Adventure, Sci-Fi, Thriller Rating: 1,
Movie name: ""Wag the Dog (1997)"", Movie Genre: Comedy, Drama Rating: 4,
Movie name: ""Liar Liar (1997)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Men in Black (1997)"", Movie Genre: Action, Adventure, Comedy, Sci-Fi Rating: 4,
Movie name: ""Austin Powers: International Man of Mystery (1997)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Seven (Se7en) (1995)"", Movie Genre: Crime, Thriller Rating: 5,
Movie name: ""Pulp Fiction (1994)"", Movie Genre: Crime, Drama Rating: 5"
246,"Movie name: ""Evil Dead II (1987)"", Movie Genre: Action, Adventure, Comedy, Horror Rating: 5,
Movie name: ""City of Lost Children, The (1995)"", Movie Genre: Adventure, Sci-Fi Rating: 4,
Movie name: ""Old Yeller (1957)"", Movie Genre: Children's, Drama Rating: 3,
Movie name: ""Home Alone (1990)"", Movie Genre: Children's, Comedy Rating: 2,
Movie name: ""Mary Shelley's Frankenstein (1994)"", Movie Genre: Drama, Horror Rating: 1,
Movie name: ""Jack (1996)"", Movie Genre: Comedy, Drama Rating: 2,
Movie name: ""Alien 3 (1992)"", Movie Genre: Action, Horror, Sci-Fi, Thriller Rating: 4,
Movie name: ""Mallrats (1995)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Sneakers (1992)"", Movie Genre: Crime, Drama, Sci-Fi Rating: 3,
Movie name: ""Bob Roberts (1992)"", Movie Genre: Comedy Rating: 5"
242,"Movie name: ""Beautiful Thing (1996)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Preacher's Wife, The (1996)"", Movie Genre: Drama Rating: 5,
Movie name: ""In Love and War (1996)"", Movie Genre: Romance, War Rating: 5,
Movie name: ""Ice Storm, The (1997)"", Movie Genre: Drama Rating: 5,
Movie name: ""Incognito (1997)"", Movie Genre: Crime, Thriller Rating: 5,
Movie name: ""Absolute Power (1997)"", Movie Genre: Mystery, Thriller Rating: 3,
Movie name: ""For the Moment (1994)"", Movie Genre: Romance, War Rating: 5,
Movie name: ""Jerry Maguire (1996)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Toy Story (1995)"", Movie Genre: Animation, Children's, Comedy Rating: 4"
249,"Movie name: ""Last of the Mohicans, The (1992)"", Movie Genre: Action, Romance, War Rating: 5,
Movie name: ""Full Metal Jacket (1987)"", Movie Genre: Action, Drama, War Rating: 4,
Movie name: ""Sneakers (1992)"", Movie Genre: Crime, Drama, Sci-Fi Rating: 3,
Movie name: ""Chain Reaction (1996)"", Movie Genre: Action, Adventure, Thriller Rating: 2,
Movie name: ""My Best Friend's Wedding (1997)"", Movie Genre: Comedy, Romance Rating: 3,
Movie name: ""Real Genius (1985)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Sleepless in Seattle (1993)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Sex, Lies, and Videotape (1989)"", Movie Genre: Drama Rating: 4,
Movie name: ""Boys on the Side (1995)"", Movie Genre: Comedy, Drama Rating: 4,
Movie name: ""Seven (Se7en) (1995)"", Movie Genre: Crime, Thriller Rating: 5"
99,"Movie name: ""Get Shorty (1995)"", Movie Genre: Action, Comedy, Drama Rating: 5,
Movie name: ""Chasing Amy (1997)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Fugitive, The (1993)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""Truth About Cats & Dogs, The (1996)"", Movie Genre: Comedy, Romance Rating: 1,
Movie name: ""Con Air (1997)"", Movie Genre: Action, Adventure, Thriller Rating: 5,
Movie name: ""Picture Perfect (1997)"", Movie Genre: Comedy, Romance Rating: 1,
Movie name: ""Batman (1989)"", Movie Genre: Action, Adventure, Crime, Drama Rating: 4,
Movie name: ""Chasing Amy (1997)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Sabrina (1995)"", Movie Genre: Comedy, Romance Rating: 1,
Movie name: ""Star Wars (1977)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 5"
178,"Movie name: ""Kiss the Girls (1997)"", Movie Genre: Crime, Drama, Thriller Rating: 3,
Movie name: ""Grosse Pointe Blank (1997)"", Movie Genre: Comedy, Crime Rating: 4,
Movie name: ""Speed (1994)"", Movie Genre: Action, Romance, Thriller Rating: 4,
Movie name: ""Corrina, Corrina (1994)"", Movie Genre: Comedy, Drama, Romance Rating: 4,
Movie name: ""That Thing You Do! (1996)"", Movie Genre: Comedy Rating: 4,
Movie name: ""In the Name of the Father (1993)"", Movie Genre: Drama Rating: 4,
Movie name: ""Ransom (1996)"", Movie Genre: Drama, Thriller Rating: 3,
Movie name: ""Heathers (1989)"", Movie Genre: Comedy Rating: 4,
Movie name: ""True Lies (1994)"", Movie Genre: Action, Adventure, Comedy, Romance Rating: 4,
Movie name: ""Bridge on the River Kwai, The (1957)"", Movie Genre: Drama, War Rating: 4"
251,"Movie name: ""Fargo (1996)"", Movie Genre: Crime, Drama, Thriller Rating: 4,
Movie name: ""Saint, The (1997)"", Movie Genre: Action, Romance, Thriller Rating: 2,
Movie name: ""Ghost and the Darkness, The (1996)"", Movie Genre: Action, Adventure Rating: 2,
Movie name: ""Romy and Michele's High School Reunion (1997)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Die Hard (1988)"", Movie Genre: Action, Thriller Rating: 5,
Movie name: ""Professional, The (1994)"", Movie Genre: Crime, Drama, Romance, Thriller Rating: 3,
Movie name: ""Men in Black (1997)"", Movie Genre: Action, Adventure, Comedy, Sci-Fi Rating: 3,
Movie name: ""Mystery Science Theater 3000: The Movie (1996)"", Movie Genre: Comedy, Sci-Fi Rating: 4,
Movie name: ""Contact (1997)"", Movie Genre: Drama, Sci-Fi Rating: 3,
Movie name: ""Independence Day (ID4) (1996)"", Movie Genre: Action, Sci-Fi, War Rating: 4"
81,"Movie name: ""Fantasia (1940)"", Movie Genre: Animation, Children's, Musical Rating: 2,
Movie name: ""Up Close and Personal (1996)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Ransom (1996)"", Movie Genre: Drama, Thriller Rating: 2,
Movie name: ""Wrong Trousers, The (1993)"", Movie Genre: Animation, Comedy Rating: 4,
Movie name: ""Four Rooms (1995)"", Movie Genre: Thriller Rating: 4,
Movie name: ""Great White Hype, The (1996)"", Movie Genre: Comedy Rating: 3,
Movie name: ""First Wives Club, The (1996)"", Movie Genre: Comedy Rating: 2,
Movie name: ""Nutty Professor, The (1996)"", Movie Genre: Comedy, Fantasy, Romance, Sci-Fi Rating: 2,
Movie name: ""Courage Under Fire (1996)"", Movie Genre: Drama, War Rating: 3,
Movie name: ""Heat (1995)"", Movie Genre: Action, Crime, Thriller Rating: 4"
260,"Movie name: ""Murder at 1600 (1997)"", Movie Genre: Mystery, Thriller Rating: 4,
Movie name: ""Anna Karenina (1997)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Everyone Says I Love You (1996)"", Movie Genre: Comedy, Musical, Romance Rating: 2,
Movie name: ""Firestorm (1998)"", Movie Genre: Action, Adventure, Thriller Rating: 5,
Movie name: ""Fire Down Below (1997)"", Movie Genre: Action, Drama, Thriller Rating: 5,
Movie name: ""Air Force One (1997)"", Movie Genre: Action, Thriller Rating: 3,
Movie name: ""Good Will Hunting (1997)"", Movie Genre: Drama Rating: 3,
Movie name: ""G.I. Jane (1997)"", Movie Genre: Action, Drama, War Rating: 5,
Movie name: ""I Know What You Did Last Summer (1997)"", Movie Genre: Horror, Mystery, Thriller Rating: 4,
Movie name: ""Anastasia (1997)"", Movie Genre: Animation, Children's, Musical Rating: 1"
25,"Movie name: ""Return of the Jedi (1983)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 5,
Movie name: ""One Flew Over the Cuckoo's Nest (1975)"", Movie Genre: Drama Rating: 4,
Movie name: ""Star Trek: First Contact (1996)"", Movie Genre: Action, Adventure, Sci-Fi Rating: 4,
Movie name: ""Dumbo (1941)"", Movie Genre: Animation, Children's, Musical Rating: 3,
Movie name: ""Men in Black (1997)"", Movie Genre: Action, Adventure, Comedy, Sci-Fi Rating: 4,
Movie name: ""Young Frankenstein (1974)"", Movie Genre: Comedy, Horror Rating: 4,
Movie name: ""Birdcage, The (1996)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Contact (1997)"", Movie Genre: Drama, Sci-Fi Rating: 5,
Movie name: ""39 Steps, The (1935)"", Movie Genre: Thriller Rating: 5,
Movie name: ""Star Trek: The Wrath of Khan (1982)"", Movie Genre: Action, Adventure, Sci-Fi Rating: 4"
59,"Movie name: ""Dead Poets Society (1989)"", Movie Genre: Drama Rating: 5,
Movie name: ""Taxi Driver (1976)"", Movie Genre: Drama, Thriller Rating: 5,
Movie name: ""Rudy (1993)"", Movie Genre: Drama Rating: 3,
Movie name: ""Indian in the Cupboard, The (1995)"", Movie Genre: Adventure, Children's, Fantasy Rating: 3,
Movie name: ""To Die For (1995)"", Movie Genre: Comedy, Drama Rating: 5,
Movie name: ""Ransom (1996)"", Movie Genre: Drama, Thriller Rating: 3,
Movie name: ""True Romance (1993)"", Movie Genre: Action, Crime, Romance Rating: 5,
Movie name: ""Dante's Peak (1997)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""My Fair Lady (1964)"", Movie Genre: Musical, Romance Rating: 2,
Movie name: ""Mars Attacks! (1996)"", Movie Genre: Action, Comedy, Sci-Fi, War Rating: 1"
72,"Movie name: ""Conan the Barbarian (1981)"", Movie Genre: Action, Adventure Rating: 2,
Movie name: ""Terminator, The (1984)"", Movie Genre: Action, Sci-Fi, Thriller Rating: 5,
Movie name: ""Hoop Dreams (1994)"", Movie Genre: Documentary Rating: 4,
Movie name: ""Tank Girl (1995)"", Movie Genre: Action, Comedy, Musical, Sci-Fi Rating: 3,
Movie name: ""GoodFellas (1990)"", Movie Genre: Crime, Drama Rating: 5,
Movie name: ""Outbreak (1995)"", Movie Genre: Action, Drama, Thriller Rating: 3,
Movie name: ""Little Women (1994)"", Movie Genre: Drama Rating: 3,
Movie name: ""Michael (1996)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Speed (1994)"", Movie Genre: Action, Romance, Thriller Rating: 4,
Movie name: ""Jaws (1975)"", Movie Genre: Action, Horror Rating: 4"
87,"Movie name: ""Naked Gun 33 1/3: The Final Insult (1994)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Con Air (1997)"", Movie Genre: Action, Adventure, Thriller Rating: 4,
Movie name: ""Sabrina (1995)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Waterworld (1995)"", Movie Genre: Action, Adventure Rating: 4,
Movie name: ""To Wong Foo, Thanks for Everything! Julie Newmar (1995)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Clueless (1995)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Jurassic Park (1993)"", Movie Genre: Action, Adventure, Sci-Fi Rating: 5,
Movie name: ""Brady Bunch Movie, The (1995)"", Movie Genre: Comedy Rating: 2,
Movie name: ""Son in Law (1993)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Indiana Jones and the Last Crusade (1989)"", Movie Genre: Action, Adventure Rating: 5"
